id,district_id,name_en,postcode,latitude,longitude
737,Kalutara,Remunagoda,12009,6.6079079,80.0252719
738,Kalutara,Talgaswela,80470,6.2441026,80.2708957
739,Kalutara,Tebuwana,12025,6.5922759,80.0576834
740,Kalutara,Uduwara,12322,6.6230195,80.0672436
741,Kalutara,Utumgama,12127,6.4269977,80.1512317
742,Kalutara,Veyangalla,12204,6.5823581,80.1473613
743,Kalutara,Wadduwa,12560,6.6362823,79.9528451
744,Kalutara,Walagedara,12112,6.4499184,80.0793342
745,Kalutara,Walallawita,12134,6.380555,80.1958755
746,Kalutara,Waskaduwa,12580,6.626858,79.9430537
747,Kalutara,Welipenna,12108,6.4681994,80.1065646
748,Kalutara,Weliveriya,11710,7.0313407,80.0287514
749,Kalutara,Welmilla Junction,12534,6.7484326,79.9714847
750,Kalutara,Weragala,71622,6.5293595,80.005979
751,Kalutara,Yagirala,12124,6.3694091,80.1623948
752,Kalutara,Yatadolawatta,12104,6.5201615,80.0730491
753,Kalutara,Yatawara Junction,12006,6.6003243,80.0368488
754,Kandy,Aludeniya,20062,7.330693,80.5688428
755,Kandy,Ambagahapelessa,20986,7.243567,81.0064442
756,Kandy,Ambagamuwa Udabulathgama,20678,7.113249,80.6188156
757,Kandy,Ambatenna,20136,7.3529789,80.6132646
758,Kandy,Ampitiya,20160,7.2686359,80.6632103
759,Kandy,Ankumbura,20150,7.4375189,80.5688428
760,Kandy,Atabage,20574,7.1377326,80.6110631
761,Kandy,Balana,20308,7.2722453,80.4882266
762,Kandy,Bambaragahaela,20644,7.2891461,80.7607589
763,Kandy,Batagolladeniya,20154,7.4150107,80.5785621
764,Kandy,Batugoda,20132,7.3656832,80.6054355
765,Kandy,Batumulla,20966,7.2644742,80.9843446
766,Kandy,Bawlana,20218,7.2098227,80.7200557
767,Kandy,Bopana,20932,7.3068248,80.9000331
768,Kandy,Danture,20465,7.2820957,80.541067
769,Kandy,Dedunupitiya,20068,7.326624,80.439606
770,Kandy,Dekinda,20658,7.0161138,80.5166709
771,Kandy,Deltota,20430,7.1726745,80.701571
772,Kandy,Divulankadawala,51428,8.1117576,80.9290685
773,Kandy,Dolapihilla,20126,7.3950036,80.5799505
774,Kandy,Dolosbage,20510,7.0860812,80.4604643
775,Kandy,Dunuwila,20824,7.3790749,80.6479524
776,Kandy,Etulgama,20202,7.2514354,80.6645275
777,Kandy,Galaboda,20664,6.9811952,80.5271756
778,Kandy,Galagedara,20100,7.3699683,80.5327324
779,Kandy,Galaha,20420,7.1968444,80.6715317
780,Kandy,Galhinna,20152,7.416022,80.5632884
781,Kandy,Gampola,20500,7.126777,80.564677
782,Kandy,Gelioya,20620,7.2153151,80.5979973
783,Kandy,Godamunna,20214,7.2280819,80.7006496
784,Kandy,Gomagoda,20184,7.305057,80.6188156
785,Kandy,Gonagantenna,20712,7.2905715,80.6337262
786,Kandy,Gonawalapatana,20656,7.2905715,80.6337262
787,Kandy,Gunnepana,20270,7.322861,80.6591326
788,Kandy,Gurudeniya,20189,7.2631139,80.7181651
789,Kandy,Hakmana,81300,7.3143395,80.8041635
790,Kandy,Handaganawa,20984,7.2673078,80.9926327
791,Kandy,Handawalapitiya,20438,7.0447008,80.5160608
792,Kandy,Handessa,20480,7.2303052,80.582033
793,Nuwara Eliya,Hanguranketha,20710,7.2905715,80.6337262
794,Kandy,Harangalagama,20669,7.2905715,80.6337262
795,Kandy,Hataraliyadda,20060,7.336886,80.4718143
796,Kandy,Hindagala,20414,7.2367463,80.6035494
797,Kandy,Hondiyadeniya,20524,7.3210214,80.6158405
798,Kandy,Hunnasgiriya,20948,7.2991707,80.8516173
799,Kandy,Inguruwatta,60064,7.1767821,80.6021614
800,Kandy,Jambugahapitiya,20822,7.3595244,80.638935
801,Kandy,Kadugannawa,20300,7.2549725,80.5188396
802,Kandy,Kahataliyadda,20924,7.3357798,80.4711537
803,Kandy,Kalugala,20926,7.3869083,80.8972673
804,Kandy,Kandy,20000,7.2797462,80.6202033
805,Kandy,Kapuliyadde,20206,7.2391178,80.7107233
806,Kandy,Katugastota,20800,7.3359903,80.6214005
807,Kandy,Katukitula,20588,7.0815528,80.6679485
808,Kandy,Kelanigama,20688,6.9764837,80.4815114
809,Kandy,Kengalla,20186,7.2925366,80.7228277
810,Kandy,Ketaboola,20660,7.0101649,80.5896226
811,Kandy,Ketakumbura,20306,7.2832756,80.6618234
812,Kandy,Kobonila,20928,7.2905715,80.6337262
813,Kandy,Kolabissa,20212,7.1692843,80.7324646
814,Kandy,Kolongoda,20971,7.4721541,80.9456553
815,Kandy,Kulugammana,20048,7.3182742,80.5958519
816,Kandy,Kumbukkandura,20902,7.3045941,80.742141
817,Kandy,Kumburegama,20086,7.3509119,80.5477687
818,Kandy,Kundasale,20168,7.2821995,80.6942758
819,Kandy,Leemagahakotuwa,20482,7.2153626,80.5710555
820,Kandy,Ihala Kobbekaduwa,20042,7.3128888,80.5602795
821,Kandy,Lunugama,11062,7.1983089,80.5806447
822,Kandy,Lunuketiya Maditta,20172,7.2905715,80.6337262
823,Kandy,Madawala Bazaar,20260,7.3275593,80.6743053
824,Kandy,Madawalalanda,32016,7.1841903,81.6747295
825,Kandy,Madugalla,20938,7.2584531,80.8834367
826,Kandy,Madulkele,20840,7.3929234,80.7238996
827,Kandy,Mahadoraliyadda,20945,7.3357798,80.4711537
828,Kandy,Mahamedagama,20216,7.2216032,80.714128
829,Kandy,Mahanagapura,32018,6.3252079,81.2105713
830,Kandy,Mailapitiya,20702,7.2277943,80.7519272
831,Kandy,Makkanigama,20828,7.345516,80.7034222
832,Kandy,Makuldeniya,20921,7.3404154,80.7796313
833,Kandy,Mangalagama,32069,7.292147,80.63451
834,Kandy,Mapakanda,20662,7.2301701,80.6077132
835,Kandy,Marassana,20210,7.2063603,80.7463852
836,Nuwara Eliya,Marymount Colony,20714,7.2905715,80.6337262
837,Kandy,Mawatura,20564,7.0880927,80.5732879
838,Kandy,Medamahanuwara,20940,7.2864584,80.8170167
839,Kandy,Medawala Harispattuwa,20120,7.3575007,80.5743969
840,Kandy,Meetalawa,20512,7.1371268,80.5260006
841,Kandy,Megoda Kalugamuwa,20409,7.2071915,80.6090733
842,Kandy,Menikdiwela,20470,7.1448971,80.5383836
843,Kandy,Menikhinna,20170,7.3174581,80.7020359
844,Kandy,Mimure,20923,7.4326453,80.8460822
845,Kandy,Minigamuwa,20109,7.3413231,80.5035548
846,Kandy,Minipe,20983,7.2274523,81.0009199
847,Kandy,Moragahapallama,32012,7.3026905,80.6292799
848,Kandy,Murutalawa,20232,7.2986783,80.5688428
849,Kandy,Muruthagahamulla,20526,7.2070942,80.5868921
850,Kandy,Nanuoya,22150,6.9403158,80.7408429
851,Kandy,Naranpanawa,20176,7.3441309,80.7332216
852,Kandy,Narawelpita,81302,7.2905715,80.6337262
853,Kandy,Nawalapitiya,20650,7.0447008,80.5160608
854,Kandy,Nawathispane,20670,7.0398172,80.6038578
855,Kandy,Nillambe,20418,7.1995017,80.6130054
856,Kandy,Nugaliyadda,20204,7.2375464,80.6956128
857,Kandy,Ovilikanda,21020,7.4525466,80.5841155
858,Kandy,Pallekotuwa,20084,6.0250143,80.2180408
859,Kandy,Panwilatenna,20544,7.1558233,80.6319329
860,Kandy,Paradeka,20578,7.1238905,80.6188156
861,Kandy,Pasbage,20654,7.0078547,80.5327324
862,Kandy,Pattitalawa,20511,7.1122455,80.4722817
863,Kandy,Peradeniya,20400,7.2698653,80.593833
864,Kandy,Pilimatalawa,20450,7.258844,80.5402589
865,Kandy,Poholiyadda,20106,7.2490284,80.6506149
866,Kandy,Pubbiliya,21502,7.3862878,80.4840974
867,Kandy,Pupuressa,20546,7.1435886,80.6715317
868,Kandy,Pussellawa,20580,7.1109827,80.6382413
869,Kandy,Putuhapuwa,20906,7.3359253,80.7560834
870,Kandy,Rajawella,20180,7.2963549,80.7301035
871,Kandy,Rambukpitiya,20676,8.5661111,80.2263889
872,Kandy,Rambukwella,20128,7.2910047,80.7782463
873,Kandy,Rangala,20922,7.3229753,80.7754763
874,Kandy,Rantembe,20990,7.1996059,80.9496288
875,Kandy,Sangarajapura,20044,7.321727,80.5182535
876,Kandy,Senarathwela,20904,7.2827172,80.7643952
877,Kandy,Talatuoya,20200,7.2477619,80.6853986
878,Kandy,Teldeniya,20900,7.3153819,80.7449309
879,Kandy,Tennekumbura,20166,7.2832756,80.6618234
880,Kandy,Uda Peradeniya,20404,7.2639942,80.6038495
881,Kandy,Udahentenna,20506,7.0959259,80.5227928
882,Kandy,Udatalawinna,20802,7.3417496,80.6507268
883,Kandy,Udispattuwa,20916,7.3141577,80.7848247
884,Kandy,Ududumbara,20950,7.3143863,80.8779038
885,Kandy,Uduwahinna,20934,7.2905715,80.6337262
886,Kandy,Uduwela,20164,7.2625716,80.6330095
887,Kandy,Ulapane,20562,7.0987645,80.5605111
888,Kandy,Unuwinna,20708,7.2052276,80.7687914
889,Kandy,Velamboda,20640,7.2009637,80.5480118
890,Kandy,Watagoda,22110,7.3952386,80.5910567
891,Kandy,Watagoda Harispattuwa,20134,7.3952386,80.5910567
892,Kandy,Wattappola,20454,7.2341176,80.541067
893,Kandy,Weligampola,20666,7.0421007,80.5188396
894,Kandy,Wendaruwa,20914,7.2651146,80.8170167
895,Kandy,Weragantota,20982,7.3299144,80.985726
896,Kandy,Werapitya,20908,7.3645478,80.751382
897,Kandy,Werellagama,20080,7.3157789,80.579505
898,Kandy,Wettawa,20108,7.3643741,80.5116078
899,Kandy,Yahalatenna,20234,7.31478,80.5710906
900,Kandy,Yatihalagala,20034,7.2944042,80.5967206
901,Kegalle,Alawala,11122,7.1981361,80.2864862
902,Kegalle,Alawatura,71204,7.133333,80.333333
903,Kegalle,Alawwa,60280,7.2954302,80.2366261
904,Kegalle,Algama,71607,7.1563247,80.165883
905,Kegalle,Alutnuwara,71508,6.6861457,80.7463852
906,Kegalle,Ambalakanda,71546,7.137673,80.44795
907,Kegalle,Ambulugala,71503,7.2367653,80.413178
908,Kegalle,Amitirigala,71320,7.0298848,80.1847167
909,Kegalle,Ampagala,71232,7.0799005,80.2906659
910,Kegalle,Anhandiya,60074,7.4617172,80.4820124
911,Kegalle,Anhettigama,71403,6.9242541,80.3770334
912,Kegalle,Aranayaka,71540,7.1496651,80.4649829
913,Kegalle,Aruggammana,71041,7.1162474,80.3095584
914,Kegalle,Batuwita,71321,6.746234,80.0395205
915,Kegalle,Beligala(Sab),71044,7.2784586,80.2909631
916,Kegalle,Belihuloya,70140,6.7145912,80.7872185
917,Kegalle,Berannawa,71706,7.0662755,80.402048
918,Kegalle,Bopitiya,60155,7.3201227,80.0786359
919,Kegalle,Bopitiya (SAB),71612,7.1682683,80.1958755
920,Kegalle,Boralankada,71418,6.9773499,80.3380213
921,Kegalle,Bossella,71208,7.1472707,80.3978738
922,Kegalle,Bulathkohupitiya,71230,7.1045281,80.336047
923,Kegalle,Damunupola,71034,7.192517,80.3352364
924,Kegalle,Debathgama,71037,7.1783054,80.4187425
925,Kegalle,Dedugala,71237,7.0955645,80.4048306
926,Kegalle,Deewala Pallegama,71022,7.1729253,80.3622046
927,Kegalle,Dehiowita,71400,6.9638948,80.264191
928,Kegalle,Deldeniya,71009,7.2823005,80.361689
929,Kegalle,Deloluwa,71401,7.2513317,80.3463754
930,Kegalle,Deraniyagala,71430,6.9349198,80.3380213
931,Kegalle,Dewalegama,71050,7.2773796,80.3185252
932,Kegalle,Dewanagala,71527,7.2180452,80.4729768
933,Kegalle,Dombemada,71115,7.3840963,80.3512482
934,Kegalle,Dorawaka,71601,7.1891081,80.2242624
935,Kegalle,Dunumala,71605,7.1473524,80.2126109
936,Kegalle,Galapitamada,71603,7.1393484,80.2347453
937,Kegalle,Galatara,71505,7.2513317,80.3463754
938,Kegalle,Galigamuwa Town,71350,7.2359407,80.3115612
939,Kegalle,Gallella,70062,6.7077985,80.4966062
940,Kegalle,Galpatha(Sab),71312,7.0531074,80.2795195
941,Kegalle,Gantuna,71222,7.1274682,80.4048306
942,Kegalle,Getahetta,70620,6.9058496,80.2266312
943,Kegalle,Godagampola,70556,6.8809793,80.3172952
944,Kegalle,Gonagala,71318,7.0181102,80.2093537
945,Kegalle,Hakahinna,71352,7.2070497,80.3017042
946,Kegalle,Hakbellawaka,71715,6.9945504,80.3244362
947,Kegalle,Halloluwa,20032,7.3018682,80.593833
948,Kegalle,Hedunuwewa,22024,7.056778,80.6535011
949,Kegalle,Hemmatagama,71530,7.1733601,80.5007755
950,Kegalle,Hewadiwela,71108,7.3706708,80.3783916
951,Kegalle,Hingula,71520,7.2479128,80.468111
952,Kegalle,Hinguralakanda,71417,6.9132347,80.278303
953,Kegalle,Hingurana,32010,7.2269176,81.6747295
954,Kegalle,Hiriwadunna,71014,7.2874549,80.3846542
955,Kegalle,Ihala Walpola,80134,7.3484975,80.402048
956,Kegalle,Ihalagama,70144,7.222364,80.2772435
957,Kegalle,Imbulana,71313,7.0724127,80.2502535
958,Kegalle,Imbulgasdeniya,71055,7.30986,80.3183511
959,Kegalle,Kabagamuwa,71202,7.136413,80.3397618
960,Kegalle,Kahapathwala,60062,7.393882,80.4646353
961,Kegalle,Kandaketya,90020,7.2508167,80.371457
962,Kegalle,Kannattota,71372,7.0947226,80.2822811
963,Kegalle,Karagahinna,21014,7.2070497,80.3017042
964,Kegalle,Kegalle,71000,7.2513317,80.3463754
965,Kegalle,Kehelpannala,71533,7.166603,80.519245
966,Kegalle,Ketawala Leula,20198,7.26166,80.6805455
967,Kegalle,Kitulgala,71720,6.9897845,80.4270885
968,Kegalle,Kondeniya,71501,7.2720556,80.3811751
969,Kegalle,Kotiyakumbura,71370,7.1243401,80.2871828
970,Kegalle,Lewangama,71315,7.1074358,80.2421672
971,Kegalle,Mahabage,71722,7.0220934,80.4493405
972,Kegalle,Makehelwala,71507,7.2819386,80.4701964
973,Kegalle,Malalpola,71704,7.0516692,80.3380213
974,Kegalle,Maldeniya,22021,6.9359566,80.2760318
975,Kegalle,Maliboda,71411,6.8905922,80.439606
976,Kegalle,Maliyadda,90022,6.9005123,79.8684227
977,Kegalle,Malmaduwa,71325,7.1367773,80.2781262
978,Kegalle,Marapana,70041,6.6589558,80.4298704
979,Kegalle,Mawanella,71500,7.2310305,80.4776714
980,Kegalle,Meetanwala,60066,7.2513317,80.3463754
981,Kegalle,Migastenna Sabara,71716,7.2522704,80.3396385
982,Kegalle,Miyanawita,71432,6.8861302,80.361785
983,Kegalle,Molagoda,71016,7.2597954,80.398848
984,Kegalle,Morontota,71220,7.1757188,80.3589049
985,Kegalle,Narangala,90064,7.173944,80.434364
986,Kegalle,Narangoda,60152,7.1970128,80.2962385
987,Kegalle,Nattarampotha,20194,7.2808376,80.6729185
988,Kegalle,Nelundeniya,71060,7.2308443,80.26001
989,Kegalle,Niyadurupola,71602,7.1675189,80.2184025
990,Kegalle,Noori,71407,6.9448541,80.4027436
991,Kegalle,Pannila,12114,6.8683966,80.324096
992,Kegalle,Pattampitiya,71130,7.3118239,80.4353499
993,Kegalle,Pilawala,20196,7.3014952,80.3867417
994,Kegalle,Pothukoladeniya,71039,7.1674771,80.3150433
995,Kegalle,Puswelitenna,60072,7.2508167,80.371457
996,Kegalle,Rambukkana,71100,7.2792272,80.3833803
997,Kegalle,Rilpola,90026,6.9546193,81.064568
998,Kegalle,Rukmale,11129,6.8524683,79.9803415
999,Kegalle,Ruwanwella,71300,7.0458735,80.2537063
1000,Kegalle,Samanalawewa,70142,6.675005,80.7865558
1001,Kegalle,Seaforth Colony,71708,7.2513317,80.3463754
1002,Colombo,Colombo 2,00200,6.9199331,79.8540274
1003,Kegalle,Spring Valley,90028,7.2513317,80.3463754
1004,Kegalle,Talgaspitiya,71541,7.1737956,80.4765543
1005,Kegalle,Teligama,71724,7.2513317,80.3463754
1006,Kegalle,Tholangamuwa,71619,7.2378107,80.2355468
1007,Kegalle,Thotawella,71106,7.236394,80.314955
1008,Kegalle,Udaha Hawupe,70154,7.2513317,80.3463754
1009,Kegalle,Udapotha,71236,7.0975869,80.3742163
1010,Kegalle,Uduwa,20052,7.1085668,80.3909164
1011,Kegalle,Undugoda,71200,7.139777,80.3575128
1012,Kegalle,Ussapitiya,71510,7.2161602,80.4465594
1013,Kegalle,Wahakula,71303,7.0675198,80.2070328
1014,Kegalle,Waharaka,71304,7.0794637,80.1988393
1015,Kegalle,Wanaluwewa,11068,7.2513317,80.3463754
1016,Kegalle,Warakapola,71600,7.2268033,80.1958755
1017,Kegalle,Watura,71035,7.2513317,80.3463754
1018,Kegalle,Weeoya,71702,7.0632213,80.3357139
1019,Kegalle,Wegalla,71234,7.2513317,80.3463754
1020,Kegalle,Weligalla,20610,7.1888765,80.5914038
1021,Kegalle,Welihelatenna,71712,7.2831171,80.3845433
1022,Kegalle,Wewelwatta,70066,6.7052659,80.4761054
1023,Kegalle,Yatagama,71116,7.3301056,80.3578492
1024,Kegalle,Yatapana,71326,7.1315874,80.3075639
1025,Kegalle,Yatiyantota,71700,7.0288824,80.2955419
1026,Kegalle,Yattogoda,71029,7.2443374,80.2683718
1027,Kilinochchi,Kandavalai,42508,9.4090998,80.5218661
1029,Kilinochchi,Kilinochchi,42400,9.3802886,80.3769999
1030,Kilinochchi,Pachchilaipalli,42550,9.5673228,80.3881333
1031,Kilinochchi,Poonakary,42600,9.5033109,80.2112164
1032,Kandy,Akurana,20850,7.3688959,80.6131225
1033,Kurunegala,Alahengama,60416,7.4817695,80.3608876
1034,Kurunegala,Alahitiyawa,60182,7.4620509,80.0437123
1035,Kurunegala,Ambakote,60036,7.4939428,80.4576835
1036,Kurunegala,Ambanpola,60650,7.9181144,80.2404959
1037,Kurunegala,Andiyagala,50112,7.4666671,80.1333329
1038,Kurunegala,Anukkane,60214,7.5025804,80.1233175
1039,Kurunegala,Aragoda,60308,7.3646722,80.3477676
1040,Kurunegala,Ataragalla,60706,7.9180416,80.2948453
1041,Kurunegala,Awulegama,60462,7.4817695,80.3608876
1042,Kurunegala,Balalla,60604,7.8070926,80.2542698
1043,Kurunegala,Bamunukotuwa,60347,7.5708874,80.2474657
1044,Kurunegala,Bandara Koswatta,60424,7.6120712,80.1749516
1045,Kurunegala,Bingiriya,60450,7.5982234,79.937219
1046,Kurunegala,Bogamulla,60107,7.4572247,80.1679799
1047,Kurunegala,Boraluwewa,60437,7.6850623,80.0447602
1048,Kurunegala,Boyagane,60027,7.449993,80.3421984
1049,Kurunegala,Bujjomuwa,60291,7.2736138,80.2056382
1050,Kurunegala,Buluwala,60076,7.480418,80.4733029
1051,Kurunegala,Dadayamtalawa,32046,7.4817695,80.3608876
1052,Kurunegala,Dambadeniya,60130,7.3697147,80.1512317
1053,Kurunegala,Daraluwa,60174,7.3553188,79.9836108
1054,Kurunegala,Deegalla,60228,7.5112438,80.0339312
1055,Kurunegala,Demataluwa,60024,7.5178665,80.2879756
1056,Kurunegala,Demuwatha,70332,7.4868473,80.3651492
1057,Kurunegala,Diddeniya,60544,7.6990485,80.4605036
1058,Kurunegala,Digannewa,60485,7.8933155,80.1009796
1059,Kurunegala,Divullegoda,60472,7.7626649,80.2016335
1060,Kurunegala,Diyasenpura,51504,8.1323655,81.0205985
1061,Kurunegala,Dodangaslanda,60530,7.5756774,80.524397
1062,Kurunegala,Doluwa,20532,7.6215647,80.4187425
1063,Kurunegala,Doragamuwa,20816,7.3658955,80.6562753
1064,Kurunegala,Doratiyawa,60013,7.4534626,80.3940473
1065,Kurunegala,Dunumadalawa,50214,7.2809096,80.6422239
1066,Kurunegala,Dunuwilapitiya,21538,7.4817695,80.3608876
1067,Kurunegala,Ehetuwewa,60716,7.9356761,80.3461876
1068,Kurunegala,Elibichchiya,60156,7.3142991,80.0562864
1069,Kurunegala,Embogama,60718,7.8233009,80.324096
1070,Kurunegala,Etungahakotuwa,60266,7.5122353,79.9677049
1071,Kurunegala,Galadivulwewa,50210,7.4817695,80.3608876
1072,Kurunegala,Galgamuwa,60700,7.9864944,80.2878794
1073,Kurunegala,Gallellagama,20095,7.4817695,80.3608876
1074,Kurunegala,Gallewa,60712,7.8870117,80.0618743
1075,Kurunegala,Ganegoda,80440,7.633268,80.463245
1076,Kurunegala,Girathalana,60752,8.0347611,80.4103776
1077,Kurunegala,Gokaralla,60522,7.5988685,80.4827074
1078,Kurunegala,Gonawila,60170,7.3988063,80.2000596
1079,Kurunegala,Halmillawewa,60441,7.7707563,80.4938267
1080,Kurunegala,Handungamuwa,21536,7.4817695,80.3608876
1081,Kurunegala,Harankahawa,20092,7.4817695,80.3608876
1082,Kurunegala,Helamada,71046,7.4817695,80.3608876
1083,Kurunegala,Hengamuwa,60414,7.7003578,80.1121493
1084,Kurunegala,Hettipola,60430,7.5331124,80.9152434
1085,Kurunegala,Hewainna,10714,6.8975582,80.1958755
1086,Kurunegala,Hilogama,60486,7.4817695,80.3608876
1087,Kurunegala,Hindagolla,60034,7.4866705,80.4160783
1088,Kurunegala,Hiriyala Lenawa,60546,7.6388737,80.4743669
1089,Kurunegala,Hiruwalpola,60458,7.5477803,79.9374582
1090,Kurunegala,Horambawa,60181,7.4572247,80.1679799
1091,Kurunegala,Hulogedara,60474,7.7895443,80.1908182
1092,Kurunegala,Hulugalla,60477,7.5924375,80.5799531
1093,Kurunegala,Ihala Gomugomuwa,60211,7.4703895,80.0453231
1094,Kurunegala,Ihala Katugampala,60135,7.3947037,80.0987505
1095,Kurunegala,Indulgodakanda,60016,7.4233668,80.4076132
1096,Kurunegala,Ithanawatta,60025,7.4817695,80.3608876
1097,Kurunegala,Kadigawa,60492,7.7191983,80.0007142
1098,Kurunegala,Kalankuttiya,50174,7.4868473,80.3651492
1099,Kurunegala,Kalatuwawa,10718,6.85,80.2
1100,Kurunegala,Kalugamuwa,60096,7.392159,80.4465594
1101,Kurunegala,Kanadeniyawala,60054,7.4381399,80.5339344
1102,Kurunegala,Kanattewewa,60422,7.6185216,80.2070329
1103,Kurunegala,Kandegedara,90070,7.3529545,80.20773
1104,Kurunegala,Karagahagedara,60106,7.4778593,80.2126109
1105,Kurunegala,Karambe,60602,7.8075691,80.3408061
1106,Kurunegala,Katiyawa,50261,7.6268738,80.5501218
1107,Kurunegala,Katupota,60350,7.5505345,80.1908642
1108,Kurunegala,Kawudulla,51414,8.1610181,80.9138626
1109,Kurunegala,Kawuduluwewa Stagell,51514,7.4817695,80.3608876
1110,Kurunegala,Kekunagolla,60183,7.4983647,80.1735565
1111,Kurunegala,Keppitiwalana,60288,7.3225771,80.1902963
1112,Kurunegala,Kimbulwanaoya,60548,7.4817695,80.3608876
1113,Kurunegala,Kirimetiyawa,60184,7.5123431,80.1414627
1114,Kurunegala,Kirindawa,60212,7.4967323,80.1009796
1115,Kurunegala,Kirindigalla,60502,7.5532881,80.4799273
1116,Kurunegala,Kithalawa,60188,7.4593359,80.1009796
1117,Kurunegala,Kitulwala,11242,7.5063278,80.5355107
1118,Kurunegala,Kobeigane,60410,7.6605768,80.1266159
1119,Kurunegala,Kohilagedara,60028,7.4058609,80.338539
1120,Kurunegala,Konwewa,60630,7.9849842,80.2809129
1121,Kurunegala,Kosdeniya,60356,7.5726027,80.1456496
1122,Kurunegala,Kosgolla,60029,7.401018,80.3930037
1123,Kurunegala,Kotagala,22080,6.9296806,80.6049374
1124,Colombo,Colombo 13,01300,6.9487664,79.8604831
1125,Kurunegala,Kotawehera,60483,7.8090007,80.0779773
1126,Kurunegala,Kudagalgamuwa,60003,7.557008,80.3449831
1127,Kurunegala,Kudakatnoruwa,60754,7.4817695,80.3608876
1128,Kurunegala,Kuliyapitiya,60200,7.472123,80.0446221
1129,Kurunegala,Kumaragama,51412,7.4817695,80.3608876
1130,Kurunegala,Kumbukgeta,60508,7.6724218,80.4159603
1131,Kurunegala,Kumbukwewa,60506,7.6405056,80.4270885
1132,Kurunegala,Kuratihena,60438,7.4817695,80.3608876
1133,Kurunegala,Kurunegala,60000,7.4948369,80.3783842
1134,Kurunegala,Ibbagamuwa,60500,7.5554101,80.456443
1135,Kurunegala,Ihala Kadigamuwa,60238,7.4415547,80.0227514
1136,Kurunegala,Lihiriyagama,61138,7.3475559,79.9346603
1137,Kurunegala,Illagolla,20724,7.1673697,80.8173364
1138,Kurunegala,Ilukhena,60232,7.5304271,80.0022567
1139,Kurunegala,Lonahettiya,60108,7.5115471,80.2251603
1140,Kurunegala,Madahapola,60552,7.4505199,80.1943397
1141,Kurunegala,Madakumburumulla,60209,7.4462604,79.9947956
1142,Kurunegala,Madalagama,70158,7.343168,80.3094719
1143,Kurunegala,Madawala Ulpotha,21074,7.6155983,80.6354665
1144,Kurunegala,Maduragoda,60532,7.5763802,80.5493071
1145,Kurunegala,Maeliya,60512,7.7475284,80.4159603
1146,Kurunegala,Magulagama,60221,7.6706375,80.2181886
1147,Kurunegala,Maha Ambagaswewa,51518,8.2097853,81.0353202
1148,Kurunegala,Mahagalkadawala,60731,8.0563911,80.2823063
1149,Kurunegala,Mahagirilla,60479,7.8292354,80.1375299
1150,Kurunegala,Mahamukalanyaya,60516,7.5626526,80.4187425
1151,Kurunegala,Mahananneriya,60724,8.0015811,80.1861116
1152,Kurunegala,Mahapallegama,71063,7.0999524,80.2077784
1153,Kurunegala,Maharachchimulla,60286,7.3496056,80.2070328
1154,Kurunegala,Mahatalakolawewa,51506,7.4817695,80.3608876
1155,Kurunegala,Mahawewa,61220,7.4598054,79.8263169
1156,Kurunegala,Maho,60600,7.8193947,80.2711588
1157,Kurunegala,Makulewa,60714,7.9959459,80.3463754
1158,Kurunegala,Makulpotha,60514,7.7441603,80.4451687
1159,Kurunegala,Makulwewa,60578,7.6096126,80.363081
1160,Kurunegala,Malagane,60404,7.5939817,80.0713031
1161,Kurunegala,Mandapola,60434,7.6359413,80.1065646
1162,Kurunegala,Maspotha,60344,7.4817695,80.3608876
1163,Kurunegala,Mawathagama,60060,7.4369013,80.4537828
1164,Kurunegala,Medirigiriya,51500,8.1396374,80.9677658
1165,Kurunegala,Medivawa,60612,7.4817695,80.3608876
1166,Kurunegala,Meegalawa,60750,8.0527154,80.3547286
1167,Kurunegala,Meegaswewa,51508,7.8029615,80.3742163
1168,Kurunegala,Meewellawa,60484,7.7506098,80.1160173
1169,Kurunegala,Melsiripura,60540,7.6449706,80.5077237
1170,Kurunegala,Metikumbura,60304,7.4817695,80.3608876
1171,Kurunegala,Metiyagane,60121,7.3947649,80.1903442
1172,Kurunegala,Minhettiya,60004,7.5889727,80.308079
1173,Kurunegala,Minuwangete,60406,7.5072188,80.3429088
1174,Kurunegala,Mirihanagama,60408,7.6532928,80.1798159
1175,Kurunegala,Monnekulama,60495,7.8225592,80.0618743
1176,Kurunegala,Moragane,60354,7.5467823,80.1275052
1177,Kurunegala,Moragollagama,60640,7.9066295,80.4409967
1178,Kurunegala,Morathiha,60038,7.5107156,80.491047
1179,Kurunegala,Munamaldeniya,60218,7.5478683,80.0576834
1180,Kurunegala,Muruthenge,60122,7.4376161,80.1443598
1181,Kurunegala,Mutugala,51064,7.4881893,80.3503722
1182,Kurunegala,Nabadewa,60482,7.7816169,80.1042379
1183,Kurunegala,Nagollagama,60590,7.7535168,80.314672
1184,Kurunegala,Nagollagoda,60226,7.563528,80.0409178
1185,Kurunegala,Nakkawatta,60186,7.4443143,80.1456496
1186,Kurunegala,Narammala,60100,7.4325133,80.2153998
1187,Kurunegala,Nawasenapura,51066,7.4817695,80.3608876
1188,Kurunegala,Nawatalwatta,60292,7.2833403,80.1923699
1189,Kurunegala,Nelliya,60549,7.6922471,80.463245
1190,Kurunegala,Nikaweratiya,60470,7.755445,80.1191402
1191,Kurunegala,Nugagolla,21534,7.4817695,80.3608876
1192,Kurunegala,Nugawela,20072,7.3339719,80.223766
1193,Kurunegala,Padeniya,60461,7.6556225,80.2206287
